2
KEY,WORDS,MULTIPLICITY
,forEach Group,3
,forEach Direction,33
,forEach Track,1
,forEach Team,2
,forEach <,1
Their,Their objective,1
BoardConfig:RegionMediumPhase,BoardConfig:RegionMediumPhase >,1
maximal,maximal distance,1
rows,rows closest,21
,rows ;,2
,rows of,62
,rows --COMMA--,19
,rows .,142
,rows forward,1
,rows and,1
,rows are,9
,rows opposite,1
,rows or,2
,rows contain,1
,rows belonging,5
,rows in,3
,rows starting,1
,rows with,3
,rows from,1
,rows before,1
,rows facing,1
,rows on,2
,rows closes,1
,rows (,1
,rows 1,2
,rows later,1
,rows only,1
,rows ),2
,rows elevated,1
,rows occupied,1
"Starting,"Starting Rules",1
,"Starting Rules/First,2
,"Starting with,3
,"Starting positions,4
,"Starting Position,2
,"Starting of,1
"Pedreria","Pedreria" "Marro",1
Array,Array (,32
"Koul-Shodra","Koul-Shodra" },1
"Triad","Triad" (,1
\"wings\",\"wings\" on,1
"Natatu","Natatu" <,1
,"Natatu" },1
Gol_ai",Gol_ai" ),1
"F6","F6" "F7",3
,"F6" },11
,"F6" "B2",1
,"F6" "J6",1
,"F6" "F4",6
,"F6" "N6",1
,"F6" "G10",2
,"F6" "I6",2
,"F6" "G6",2
,"F6" "F8",2
,"F6" "G4",1
,"F6" "E6",1
,"F6" "F3",1
,"F6" "T6",1
,"F6" "AE6",1
,"F6" "G7",1
"Pente","Pente" (,1
"06-05-2021","06-05-2021" ),1
"Dra,"Dra is,1
10-30,10-30 holes,1
"States,"States can,4
Green",Green" ),1
BRR,BRR },1
"Roxley","Roxley" ),1
Hexchess",Hexchess" (,1
Schaaf,Schaaf (,1
Size/1",Size/1" "Board,1
'edge','edge' ),1
pits,pits ),41
,pits only,1
,pits Sámi,1
Woetong,Woetong (,1
Suffragettes,Suffragettes and,3
,Suffragettes is,1
,Suffragettes must,1
,Suffragettes --COMMA--,1
,Suffragettes from,1
,Suffragettes are,2
,Suffragettes may,1
,Suffragettes who,1
uncertain,uncertain history,5
,uncertain what,1
,uncertain --COMMA--,1
,uncertain origin,1
,uncertain origins,1
defines,defines one,1
,defines (,4
,defines the,1
As",As" (,1
"EmptyBoard","EmptyBoard" (,1
,"EmptyBoard" ),2
"Dove","Dove" Each,1
,"Dove" P1,2
,"Dove" P2,2
"Yields1","Yields1" ),2
,"Yields1" (,1
"SubGame8","SubGame8" (,1
,"SubGame8" ),1
"Town","Town" Neutral,2
,"Town" "Factory",2
,"Town" "Dock",5
,"Town" "Base",2
,"Town" Each,1
,"Town" 0,1
"Die4","Die4" (,11
,"Die4" ),1
"CrossGeo_ai","CrossGeo_ai" ),1
etched,etched into,1
Column:size,Column:size >,1
worker,worker (,1
"Thomas,"Thomas Sibley",1
Malaysian,Malaysian origin,1
defined,defined either,1
,defined as,1
,defined by,1
element,element of,1
,element (,1
ctr,ctr >,1
Board:homeTracks,Board:homeTracks >,1
Paid",Paid" (,1
"MountainRegion","MountainRegion" (,2
,"MountainRegion" ),1
picks,picks up,23
,picks these,1
"Castle_QueenSide_P3","Castle_QueenSide_P3" (,1
,"Castle_QueenSide_P3" ),1
"ThreeOnFiveFinal","ThreeOnFiveFinal" (,1
,"ThreeOnFiveFinal" Mover,1
Scenario,Scenario >,1
restraint,restraint on,1
"Yields2","Yields2" ),2
,"Yields2" (,1
5036-507,5036-507 .,1
"SubGame7","SubGame7" (,1
,"SubGame7" ),1
3636",3636" <,1
two-dimensional,two-dimensional rectangular,1
Are,Are Dead\",1
creating,creating 55,1
,creating an,2
,creating a,6
,creating columns,1
"Symbola","Symbola" },26
Chicks,Chicks on,1
"Die3","Die3" (,14
,"Die3" ),16
Ari,Ari is,1
Influence,Influence of,1
,Influence at,1
shots,shots at,1
'Zipline','Zipline' variant,1
"F7","F7" "F8",2
,"F7" "G6",1
,"F7" "G7",8
,"F7" },8
,"F7" "D7",1
,"F7" "F6",1
,"F7" "AE7",1
,"F7" "H6",1
,"F7" "D5",1
Group,Group at:,26
,Group =,2
,Group (,1
,Group >,5
,Group Size",1
,Group Size/5",1
,Group Size/7",1
,Group P1,3
,Group P2,3
,Group P3,2
,Group P4,1
,Group from:,2
,Group "ScoreConnection",16
,Group <,3
,Group Orthogonal,5
,Group Edge,2
cut,cut of,1
,cut a,1
,cut groups,1
,cut between,1
"MoveAgainAfterJumpingEnemy","MoveAgainAfterJumpingEnemy" (,1
,"MoveAgainAfterJumpingEnemy" ),4
Atákua",Atákua" },1
Size/24,Size/24 CCW",1
,Size/24 CW",1
10-11,10-11 .,3
Size/3",Size/3" },3
,Size/3" "Board,1
Danti,Danti (,1
"OneMoreToMove","OneMoreToMove" (,1
"CanNotMove","CanNotMove" (,4
,"CanNotMove" #1,4
Asb,Asb (,10
,Asb if,1
,Asb .,1
,Asb --COMMA--,1
,Asb on,2
,Asb in,1
Sweden,Sweden by,1
,Sweden --COMMA--,5
,Sweden .,3
134-135,134-135 .,1
reported,reported among,1
,reported in,2
,reported to,1
,reported by,1
,reported --COMMA--,1
,reported .,1
,reported from,2
679-681,679-681 .,1
"Die2","Die2" (,18
,"Die2" ),56
logygames,logygames .,1
Size/21,Size/21 CCW",1
,Size/21 CW",1
"ExitFromMinaret","ExitFromMinaret" (,2
,"ExitFromMinaret" ),2
distribute,distribute the,2
10-15,10-15 .,1
kitchen,kitchen ),1
,kitchen uses,1
prevented,prevented from,1
"F8","F8" "F9",2
,"F8" ),1
,"F8" },52
,"F8" "H6",1
,"F8" "F7",3
,"F8" "H8",1
,"F8" "AE8",1
,"F8" "E7",1
,"F8" "G8",2
,"F8" "I2",1
creation,creation of,2
,creation and,1
immigrants,immigrants to,1
think,think globally,1
"Fixed,"Fixed Misoro",2
,"Fixed Start",1
Size/18,Size/18 CCW",1
,Size/18 CW",1
peices,peices wins,2
Size/15,Size/15 CCW",1
,Size/15 CW",1
Size/2",Size/2" },1
,Size/2" "Board,1
"BigLeftCastling","BigLeftCastling" (,1
,"BigLeftCastling" ),1
"Windflower,"Windflower Game",1
Ata,Ata is,1
,Ata (,1
,Ata was,1
marketing,marketing ploy,2
,marketing --COMMA--,1
Nile",Nile" (,1
"Yields0","Yields0" ),2
,"Yields0" (,1
Mirko,Mirko Marchesi,1
Size/12,Size/12 CCW",1
,Size/12 CW",1
"J10","J10" ),8
,"J10" "J16",1
,"J10" "F12",1
,"J10" },4
,"J10" "I9",2
,"J10" "J9",1
,"J10" "AA10",1
"Essentially,"Essentially --COMMA--,1
"Die1","Die1" (,18
,"Die1" ),55
"Quixo_ai","Quixo_ai" ),1
"F9","F9" "G5",1
,"F9" "H9",1
,"F9" "E9",1
,"F9" "E8",1
,"F9" },11
,"F9" "L9",1
,"F9" "D9",1
,"F9" "G9",3
,"F9" "AE9",1
,"F9" "G10",1
,"F9" "H8",1
thing,thing .,1
"FreeSilver","FreeSilver" Each,1
,"FreeSilver" P1,1
,"FreeSilver" P2,1
"JarlAndExpandedCentre","JarlAndExpandedCentre" (,5
"LittleStandard","LittleStandard" Each,1
"Immediate","Immediate" <,1
initiate,initiate a,1
,initiate difficult,1
"SubGame4","SubGame4" (,1
,"SubGame4" ),1
trail:,trail: (,2
There,There are,31
,There is,25
,There has,1
,There can,2
,There will,2
Hanoi",Hanoi" (,1
,Hanoi" },1
"U10","U10" },1
“knight’s,“knight’s move”,1
"PromoteTo","PromoteTo" <,7
,"PromoteTo" (,16
,"PromoteTo" "Bishop",2
,"PromoteTo" "Knight",3
,"PromoteTo" "Rook",2
,"PromoteTo" "Queen",2
,"PromoteTo" "King_noCross",3
,"PromoteTo" "Boat",1
,"PromoteTo" "Elephant",1
shoot,shoot as,1
,shoot through,1
,shoot an,1
"RegimentalOutline1","RegimentalOutline1" 1620,1
"J11","J11" "L11",1
,"J11" },2
,"J11" "J10",1
,"J11" "K10",2
,"J11" "K12",1
Lion_ai",Lion_ai" ),1
starts,starts with,63
,starts .,2
,starts on,4
,starts play,2
,starts again,1
,starts the,3
,starts off,2
,starts at,1
,starts --COMMA--,2
,starts out,3
,starts by,7
,starts and,1
,starts empty,4
,starts in,3
,starts first,1
,starts a,1
cantering,cantering ),1
"Yields5","Yields5" ),2
,"Yields5" (,1
actual,actual game,1
,actual ancient,1
,actual play,1
,actual number,1
,actual dodecahedron,1
,actual gestures,1
component:"Hex",component:"Hex" top:False,1
"Futoshiki","Futoshiki" (,1
"Hospital,"Hospital Grounds",8
Variant:opening,Variant:opening >,1
widely,widely dispersed,1
,widely believed,1
,widely played,2
,widely used,1
Movement:,Movement: *,8
,Movement: En,1
,Movement: The,1
href=\"http://levelchess,href=\"http://levelchess .,1
"Direction,"Direction Tower",1
,"Direction Army",1
,"Direction Tower/All,2
,"Direction Army/All,2
"SubGame2","SubGame2" (,1
,"SubGame2" ),1
"SubGame3","SubGame3" (,1
,"SubGame3" ),1
These,These rules,3
,These ghosts,1
,These gaps,1
,These pieces,3
,These two,1
,These are,12
,These three,1
,These counters,2
,These holes,2
,These captures,1
,These documents,1
,These evolved,1
,These settings,1
,These games,1
,These placements,1
,These cells,1
,These sites,1
steping,steping to,2
,steping .,1
,steping the,1
opposites,opposites sites,1
,opposites and,1
"PromoteIfBorderReached","PromoteIfBorderReached" (,2
,"PromoteIfBorderReached" ),4
"J12","J12" "L12",1
,"J12" },2
,"J12" "O12",1
,"J12" "L10",1
,"J12" "K13",1
,"J12" "J13",1
,"J12" "K12",1
Region,Region of,2
"Susan","Susan" (,1
Rules/Misoro,Rules/Misoro Choice",2
"RegimentalOutline2","RegimentalOutline2" 1626,1
"Yields6","Yields6" (,1
,"Yields6" ),1
//--------------------------------------------------------------------------,//-------------------------------------------------------------------------- (,12
"Tugul,"Tugul Shodra",1
,"Tugul Shodra,1
,"Tugul Shodra_ai",1
start1,start1 >,2
set-up",set-up" <,1
Puebloans,Puebloans in,1
place",place" <,1
"RookGeneral1","RookGeneral1" ),5
,"RookGeneral1" {,1
,"RookGeneral1" (,1
Dennis,Dennis Soemers,1
Board:trackTeam2,Board:trackTeam2 >,2
Fifteen,Fifteen pieces,32
,Fifteen or,1
"SecondRightOuter","SecondRightOuter" {,1
,"SecondRightOuter" Mover,1
"StepToEmptyToward","StepToEmptyToward" (,1
,"StepToEmptyToward" ),1
Leduc's,Leduc's Thruway,1
"Dave,"Dave Crummack,1
,"Dave McCooey,2
"T33434,"T33434 Diamond",1
"SubGame6","SubGame6" (,1
,"SubGame6" ),1
next:False,next:False ),4
Mountain,Mountain Apache,3
,Mountain move,1
mncala-style,mncala-style board,1
lifting,lifting the,1
"Ruleset/Damohoita,"Ruleset/Damohoita (,3
"AllCowsInBottom","AllCowsInBottom" (,1
,"AllCowsInBottom" ),1
"J13","J13" },2
,"J13" "F14",1
,"J13" "M10",1
,"J13" "K14",1
,"J13" "I13",1
,"J13" "D7",1
"Yovodi_ai","Yovodi_ai" ),1
"Variant/Tsuboi","Variant/Tsuboi" },1
start3,start3 >,1
start2,start2 >,2
"Yields3","Yields3" ),2
,"Yields3" (,1
"Tower,"Tower of,3
Manuscript,Manuscript 122,1
,Manuscript 158,1
"DeclareVictory","DeclareVictory" (,1
,"DeclareVictory" P1,1
,"DeclareVictory" P2,1
"RookGeneral2","RookGeneral2" ),5
,"RookGeneral2" {,1
,"RookGeneral2" (,1
kinged,kinged piece,1
Chippewa,Chippewa and,1
earliest,earliest hunt,1
,earliest known,1
,earliest forms,1
,earliest descriptions,1
,earliest ancestor,1
,earliest texts,1
"CaptiveBird","CaptiveBird" Each,1
rhombitrihexagonal,rhombitrihexagonal tiling,1
5=25,5=25 --COMMA--,3
"SubGame5","SubGame5" (,1
,"SubGame5" ),1
"Sheep","Sheep" P1,2
,"Sheep" P2,3
"J14","J14" "H13",1
,"J14" "N14",1
,"J14" },6
,"J14" "J13",1
short,short end,1
,short sides,4
,short bridge,1
,short parallel,2
,short --COMMA--,3
,short line,1
,short lines,1
,short rows,1
exact:True,exact:True ),20
,exact:True >,1
"ViceGeneral","ViceGeneral" Each,1
,"ViceGeneral" (,1
,"ViceGeneral" P1,1
,"ViceGeneral" P2,1
,"ViceGeneral" Mover,1
,"ViceGeneral" ),1
reducing,reducing the,6
"Yields4","Yields4" ),2
,"Yields4" (,1
"Edge,"Edge Rule",1
,"Edge Restriction",1
,"Edge 2,1
,"Edge 3,1
,"Edge 4,1
,"Edge 5,1
,"Edge 6,1
,"Edge 10,1
,"Edge Control",1
if:"FriendlyAdjacent",if:"FriendlyAdjacent" ),1
Size/9",Size/9" "Board,22
,Size/9" },1
Maychew,Maychew area,1
Amber,Amber is,1
,Amber can,1
"Bravalath_ai","Bravalath_ai" ),1
obstacles,obstacles .,4
consistency,consistency –,2
Greece,Greece and,2
,Greece .,4
,Greece --COMMA--,5
,Greece going,1
unblock,unblock one,1
PLAY,PLAY (,1
com/game/71/grasshopper\",com/game/71/grasshopper\" target=\"_blank\",1
"RunnerGoalPink","RunnerGoalPink" Neutral,1
,"RunnerGoalPink" Cell,1
"J15","J15" },2
,"J15" "O10",1
,"J15" "J14",1
specifically,specifically --COMMA--,1
,specifically for,1
,specifically to,1
"Sumoku","Sumoku" "Addoku",1
enter,enter in,1
,enter the,40
,enter a,11
,enter again,16
,enter all,3
,enter their,14
,enter are,1
,enter on,6
,enter before,2
,enter any,2
,enter from,1
,enter captured,1
,enter and,1
,enter pieces,1
,enter it,8
,enter each,1
,enter counters,1
,enter that,2
,enter your,1
,enter --COMMA--,5
,enter more,1
,enter one's,1
,enter out,1
,enter unconnected,1
"Lobuduok,"Lobuduok is,1
"FrontStandard2","FrontStandard2" {,1
"Blocking,"Blocking game,1
dates,dates to,1
"Dash,"Dash Guti",1
,"Dash Guti,1
,"Dash Guti_ai",1
hostage,hostage for,1
,hostage move,1
Size/8",Size/8" "Board,17
,Size/8" },8
,Size/8" "Start,4
,Size/8" "Play,1
"FreeEagle","FreeEagle" Each,1
,"FreeEagle" (,1
,"FreeEagle" P1,1
,"FreeEagle" P2,1
"J16","J16" "M4",1
,"J16" },2
,"J16" "J15",1
Beginning,Beginning turns,1
,Beginning from,1
Embu,Embu people,1
Object,Object of,1
"SoaringEagle","SoaringEagle" Each,2
,"SoaringEagle" P1,3
,"SoaringEagle" P2,3
,"SoaringEagle" (,1
"FrontStandard1","FrontStandard1" {,1
Thirty,Thirty pieces,1
,Thirty (,3
Variant:promotedMove,Variant:promotedMove >,1
redistribute,redistribute them,1
,redistribute their,3
Phase:opening,Phase:opening >,1
"BearOffPieceOnWater","BearOffPieceOnWater" (,1
,"BearOffPieceOnWater" ),8
Nordic,Nordic game,1
"Dark,"Dark Chess",1
Shape",Shape" <,5
,Shape" "Play,2
trails,trails or,1
at:StartOfMove,at:StartOfMove ),3
"Dara,"Dara is,1
"J17","J17" "L17",1
,"J17" "I16",2
,"J17" "J16",1
uncircumcised,uncircumcised boys,1
emergent,emergent themes,1
46-47,46-47 .,1
"Hawalis,"Hawalis is,1
"FlyingHorse","FlyingHorse" Each,2
,"FlyingHorse" P1,1
,"FlyingHorse" P2,1
"Hnefatafl","Hnefatafl" (,1
ifAfterwards:"GeneralNotCheck",ifAfterwards:"GeneralNotCheck" (,1
Parlak,Parlak --COMMA--,1
269-270,269-270 .,1
Non-Hex",Non-Hex" <,1
"IsToA","IsToA" <,1
,"IsToA" (,1
,"IsToA" "Pawn",1
,"IsToA" "King",1
performed,performed a,1
"T'oki","T'oki" (,1
"J18","J18" "R18",1
,"J18" "J17",1
"Argenti,"Argenti and,1
Type,Type (,1
\"Elephant,\"Elephant Game,1
Abbey,Abbey --COMMA--,1
Maze_ai",Maze_ai" ),1
evading,evading capture,1
143-144",143-144" ),1
"Ratti-Chitti-Bakri","Ratti-Chitti-Bakri" (,1
"NumEnemyPiecesOnBottomRow","NumEnemyPiecesOnBottomRow" (,1
,"NumEnemyPiecesOnBottomRow" ),1
"HopDiagonalCapture","HopDiagonalCapture" ),4
,"HopDiagonalCapture" (,2
possession,possession of,4
Cream,Cream ),10
\"Elephant\",\"Elephant\" ),1
\"dog\",\"dog\" pieces,1
,\"dog\" ),1
Size/5",Size/5" },2
,Size/5" "Board,3
,Size/5" "Start/5,1
,Size/5" "Start/6,1
,Size/5" "Minimum,1
"Mmele","Mmele" },1
"U18","U18" "V17",1
Prince,Prince Momolu,1
,Prince piece,1
,Prince .,1
disconnected,disconnected from,2
shows,shows some,1
,shows in,1
,shows as,1
,shows the,1
,shows one,1
"J19","J19" "J18",1
shown,shown .,2
,shown as,5
,shown --COMMA--,1
,shown on,3
,shown will,1
Babylonian",Babylonian" (,1
day,day laborers,1
"Tank","Tank" Each,2
,"Tank" "Speeder",3
,"Tank" "Antiair",1
,"Tank" Neutral,1
"Mughrabieh","Mughrabieh" (,1
34-35,34-35 .,1
Size/4",Size/4" "Board,4
,Size/4" },1
"Dice","Dice" <,6
Verde,Verde .,1
,Verde --COMMA--,1
"Shafran,"Shafran Chess",1
,"Shafran Chess,1
,"Shafran Chess_ai",1
"Unnee,"Unnee Tugalluulax",1
,"Unnee Tugullalax,1
,"Unnee Tugalluulax_ai",1
"TownP00","TownP00" (,4
,"TownP00" ),8
Ter/Chemor,Ter/Chemor (,2
critical,critical playtesting,1
"Spots","Spots" (,1
"Castle_QueenSide_P2","Castle_QueenSide_P2" (,2
,"Castle_QueenSide_P2" ),1
,"Castle_QueenSide_P2" "Castle_QueenSide_P3",1
Doctrine2:doctrine,Doctrine2:doctrine >,1
Size/7",Size/7" "Start/Natatu",1
,Size/7" "Start/Nambidi",1
,Size/7" "Start/Namudilakunze",1
,Size/7" "Start/One,1
,Size/7" "Board,14
,Size/7" },5
,Size/7" "Minimum,1
this:,this: All,1
guarded,guarded by,1
Targa,Targa (,1
"WindSouth","WindSouth" P1,1
,"WindSouth" },1
"Shobu","Shobu" (,1
"TownP01","TownP01" (,4
,"TownP01" ),8
"NumSitesInFirstQuadrantWithMoreThan2Pieces","NumSitesInFirstQuadrantWithMoreThan2Pieces" (,1
,"NumSitesInFirstQuadrantWithMoreThan2Pieces" ),1
dated,dated to,2
"BoardUsed","BoardUsed" <,6
,"BoardUsed" (,7
,"BoardUsed" use:Cell,1
Shifts,Shifts in,1
"EndSiteOfTrack","EndSiteOfTrack" (,1
,"EndSiteOfTrack" ),1
Minotaur",Minotaur" (,1
Rwanda,Rwanda .,1
,Rwanda --COMMA--,1
Finkel,Finkel based,1
,Finkel 2007:,1
,Finkel .,2
Ngat,Ngat is,1
"RunningRabbit","RunningRabbit" Each,1
hinged,hinged wooden,1
concentration,concentration .,1
heavily,heavily imbued,1
"Castle_QueenSide_P1","Castle_QueenSide_P1" (,2
,"Castle_QueenSide_P1" "Castle_QueenSide_P2",2
Bai,Bai (,1
"Dama,"Dama (,4
,"Dama is,2
Size/6",Size/6" "Board,16
,Size/6" },10
,Size/6" "Start/4,1
773-775,773-775 .,1
//--------------------------------------,//-------------------------------------- (,7
,//-------------------------------------- //,1
"Castle_QueenSide_Long_P1","Castle_QueenSide_Long_P1" (,1
,"Castle_QueenSide_Long_P1" "Castle_QueenSide_Long_P2",1
"AllPiecesInMecca","AllPiecesInMecca" (,2
,"AllPiecesInMecca" ),2
Bao,Bao played,1
,Bao Ki,2
Stoep,Stoep 1984:,3
,Stoep 184:,1
Bar,Bar (,12
Remove:rule,Remove:rule >,4
Barbados,Barbados .,1
,Barbados --COMMA--,1
third,third line,2
,third right,1
,third row,17
,third --COMMA--,3
,third square,3
,third die",2
,third one,2
,third die,5
,third millennium,2
,third space,3
,third and,6
,third level,3
,third is,1
,third from,1
,third hole,3
,third the,1
,third turn,1
,third player,1
,third spot,1
,third rank,5
,third rows,3
,third time,1
,third third,1
,third or,1
,third of,1
,third in,1
,third .,3
,third stage,2
,third choice,1
,third diagonally,1
,third throw,1
"TownP02","TownP02" (,4
,"TownP02" ),8
CCW,CCW .,1
,CCW ),4
"Static,"Static block,1
"MoverSites","MoverSites" ),3
,"MoverSites" (,1
leopards',leopards' goal,1
"Michaelsen,"Michaelsen 2009:,4
,"Michaelsen 2014,1
,"Michaelsen 2014:,2
,"Michaelsen and,1
further,further squares,2
,further half,2
,further than,1
,further captures,5
,further capture,1
,further rounds,1
,further row,6
,further of,1
,further pieces,1
,further piece,3
,further promoted,1
,further jump,1
,further moves,2
,further .,1
,further actions,1
,further away,1
"Manalath,"Manalath was,1
\"amazon,\"amazon .,1
"OldKite2","OldKite2" coord:"Q22",1
,"OldKite2" {,1
"Shi1","Shi1" {,3
,"Shi1" },1
"NonAdjacent","NonAdjacent" (,2
Hawk:,Hawk: moves,1
den,den .,1
,den wins,1
Calculation:,Calculation: <,1
"Wegi","Wegi" },1
"Cyningstan","Cyningstan" <,2
der,der Stoep,4
,der Linde,1
"Ruleset/Wari,"Ruleset/Wari (,3
des,des Jeux,2
"Shield2","Shield2" {,3
Simon,Simon and,1
Variants:starting,Variants:starting >,1
Bison,Bison --COMMA--,1
Dune_ai",Dune_ai" ),1
"Grace","Grace" (,1
,"Grace" ),5
,"Grace" {,1
Space,Space one:,1
,Space 2:,1
,Space 3:,1
,Space 4:,1
,Space 5:,1
,Space 6:,1
,Space 7:,1
,Space 8:,1
,Space 9:,1
,Space 10,1
,Space 11,1
,Space 12,1
,Space 13,1
,Space 14,1
,Space 16,1
,Space 17,1
,Space 18,1
,Space 19,1
,Space 20:,1
,Space 21:,1
FogOfWar,FogOfWar >,1
encircling,encircling a,1
going,going to,1
,going back,1
,going away,3
,going from,1
"Shi2","Shi2" {,3
,"Shi2" },1
Parker,Parker .,1
,Parker in,1
,Parker Brothers,1
,Parker 1909:,1
impact,impact .,1
1110,1110 1061,1
"CaptureFromLast","CaptureFromLast" 		,2
,"CaptureFromLast" (,6
Board:exit,Board:exit >,2
distinctively,distinctively on,1
coord:"H23",coord:"H23" state:1,2
1105,1105 },1
"Teleportation","Teleportation" (,1
,"Teleportation" ),1
1104,1104 1352,1
,1104 },1
1103,1103 1264,1
"Shield3","Shield3" {,2
"ChariotMove","ChariotMove" (,2
,"ChariotMove" "HorseMove",1
1101,1101 1053,1
flocks,flocks .,1
1100,1100 to,1
Comoros,Comoros ),1
,Comoros .,1
"firstTurn","firstTurn" (,1
1109,1109 },1
"","" ),133
Kadon,Kadon Press,2
"HalfBoardSize","HalfBoardSize" (,1
,"HalfBoardSize" ),1
Maze",Maze" (,1
"Airport2","Airport2" (,1
"Museum,"Museum Quintana",1
choosing,choosing .,1
,choosing from,1
,choosing the,3
"MoveFriendly","MoveFriendly" //,1
,"MoveFriendly" ),1
Tiger,Tiger >,2
,Tiger Game",2
,Tiger Game,8
,Tiger Game_ai",1
,Tiger ),4
,Tiger .,1
"0,"0 --COMMA--,195
,"0 or,11
"1,"1 .,949
,"1 Tiger,1
,"1 --COMMA--,34
,"1 extra,4
,"1 seed,1
,"1 capture,1
,"1 (,2
"2,"2 Tigers,1
,"2 Dice,1
,"2 players,5
,"2 (,5
,"2 --COMMA--,12
,"2 extra,4
,"2 seeds,1
,"2 Counters",1
,"2 Players",4
,"2 captures,2
,"2 Limp",1
,"2 players",1
,"2 robots,1
"LeftCastling","LeftCastling" (,1
,"LeftCastling" ),2
1118,1118 1069,1
,1118 },1
"3,"3 Pieces",1
,"3 Tigers,1
,"3 Dice",1
,"3 players,3
,"3 --COMMA--,5
,"3 Seeds,1
,"3 extra,4
,"3 seeds,1
,"3 Holes,1
,"3 Counters",1
,"3 Players",3
,"3 Pawns,1
,"3 Limp",1
,"3 friendlies",1
,"3 players",1
,"3 robots,1
,"3 (,1
"Uril_ai","Uril_ai" ),1
1117,1117 1116,1
"Enmeshed","Enmeshed" Next,3
,"Enmeshed" Mover,1
"4,"4 Pieces",1
,"4 Tigers,1
,"4 players,2
,"4 --COMMA--,8
,"4 row,1
,"4 seeds,1
,"4 Counters",1
,"4 Seeds",1
,"4 Players",3
,"4 rows,1
,"4 or,1
,"4 Players,1
,"4 captures,1
,"4 Limp",1
,"4 players",1
,"4 Tries",1
,"4 robots,1
,"4 (,1
1116,1116 1115,1
"5,"5 Pieces",1
,"5 Goats,1
,"5 --COMMA--,21
,"5 Counters",1
,"5 Seeds",1
,"5 6",1
,"5 pieces",1
,"5 Pawns,1
,"5 captures,1
,"5 Limp",1
,"5 players",1
,"5 robots,1
,"5 (,1
1115,1115 },1
"6,"6 Pieces",1
,"6 Goats,1
,"6 --COMMA--,21
,"6 Holes,7
,"6 Seeds",1
,"6 7",1
,"6 pieces",1
,"6 spherical,1
,"6 rows,1
,"6 faces,2
,"6 captures,1
,"6 Limp",1
,"6 Tri",1
,"6 Tries",1
,"6 robots,1
,"6 (,1
1114,1114 },1
"7,"7 Pieces",1
,"7 Goats,1
,"7 --COMMA--,19
,"7 Holes,6
,"7 8",1
,"7 pieces",1
,"7 captures,1
,"7 Tri",1
,"7 robots,1
,"7 (,1
"8,"8 Pieces",1
,"8 Goats,1
,"8 x,2
,"8 --COMMA--,9
,"8 Holes,6
,"8 pieces",1
,"8 captures,1
,"8 Tri",1
,"8 Tries",1
,"8 robots,1
,"8 (,1
"Shield4","Shield4" {,2
1112,1112 },1
"9,"9 Pieces",1
,"9 Goats,1
,"9 --COMMA--,10
,"9 x,2
,"9 Holes,6
,"9 Holes",1
,"9 captures,1
,"9 Tri",1
,"9 robots,1
,"9 (,1
unlike,unlike in,1
1111,1111 },1
"Baghchal_ai","Baghchal_ai" ),1
so-called,so-called Royal,1
Rules/Dog,Rules/Dog moves,2
Siegmund,Siegmund Wellisch,1
"A,"A triangle,4
,"A track,1
,"A roll,2
,"A player,9
,"A size,27
,"A square,4
,"A circle,1
,"A variant,3
,"A 6x6,3
,"A 8x8,3
,"A board,3
,"A hex,1
,"A triangluar,1
,"A diamond,1
,"A star,1
,"A limping,1
,"A 3,1
,"A 5x5,1
,"A 7x7,1
,"A 9x9,1
,"A .,4
,"A hybrid,1
,"A series,2
,"A 10x10,1
,"A chess,6
,"A version,6
,"A variation,1
,"A 3-player,1
,"A smaller,1
,"A K'aak'il",2
,"A K'aak'il,1
,"A simple,2
,"A base,5
,"A highly,1
,"A mutually,1
,"A draughts,1
,"A Hamiltonian,1
,"A Latin,2
,"A vertical,1
Robbers\",Robbers\" ),1
Bea,Bea (,1
,Bea --COMMA--,1
Jiang,Jiang (,2
1119,1119 1070,1
,1119 },1
"C,"C .,1
goats',goats' starting,2
endpoints,endpoints of,1
,endpoints .,1
"OldKite1","OldKite1" coord:"I4",1
,"OldKite1" {,1
Beh,Beh Khla",1
,Beh Khla,1
,Beh Khla_ai",1
business,business .,1
"H,"H .,1
"I,"I Pere",1
,"I Pere,1
,"I is,1
"J,"J .,1
1132,1132 1181,1
1131,1131 1082,1
,1131 },1
"Airport1","Airport1" (,1
"RightThree","RightThree" P1,1
,"RightThree" P2,1
,"RightThree" ),1
"L,"L Game",1
,"L game,1
,"L Game_ai",1
partly,partly inspired,1
"M,"M .,1
Size/12x12",Size/12x12" (,1
"N,"N Queens",1
,"N Queens,1
,"N Puzzles",1
,"N puzzles,1
,"N Puzzles_ai",1
constrained,constrained to,2
#1,#1 #2,138
,#1 ),706
,#1 (,458
,#1 Off,16
,#1 "CaptureEnemyPiece",5
,#1 "StartQuadrant",41
,#1 End,1
,#1 steps:,10
,#1 steps:#2,32
,#1 1,16
,#1 //,5
,#1 steps:"IteratedThrow",1
,#1 P1,7
,#1 P2,2
,#1 P3,2
,#1 -,29
,#1 "MinorPiece",1
,#1 "MajorPiece",1
,#1 "Home",21
,#1 steps:1,8
,#1 Orthogonal,18
,#1 "Goal",1
,#1 =,3
,#1 if:,9
,#1 2,10
,#1 3,10
,#1 <,1
,#1 from:,2
,#1 "PlayFromLastHole",1
,#1 "Outer",1
,#1 "Columns",28
,#1 unique:True,2
,#1 steps:2,6
,#1 steps:3,2
,#1 steps:4,6
,#1 steps:5,2
