3
KEY,WORDS,MULTIPLICITY
,<EachMove> <Metadata>,1
twin,The twin piece,1
,a twin (,2
,twin piece,1
,twin (,2
Continuation,) Continuation of,1
,Continuation of,1
winning,the winning of,2
,winning of,2
apply,( apply (,635
,apply (,635
,( apply if:,133
,apply if:,133
,( apply if:True,5
,apply if:True,5
,( apply STRING,8
,apply STRING,8
,( apply We,1
,apply We,1
,( apply #2,1
,apply #2,1
,( apply if:False,2
,apply if:False,2
again,enter again --COMMA--,3
,again --COMMA--,4
,play again --COMMA--,1
,capture again in,1
,again in,1
7>,. 7> <48,1
,. 7> <56,1
,7> <48,1
,7> <56,1
,<7 7> <,2
,7> <,2
,<8 7> STRING,1
,7> STRING,1
Charge,STRING Charge of,1
,Charge of,1
T4612>,<tiling T4612> STRING,1
,T4612> STRING,1
Forest/Shallow,) Forest/Shallow water,1
,Forest/Shallow water,1
origin:2,expand origin:2 steps:6,1
,origin:2 steps:6,1
origin:3,expand origin:3 steps:6,1
,origin:3 steps:6,1
NextCanNotMove,- NextCanNotMove (,8
,NextCanNotMove (,8
at:60,what at:60 ),1
,at:60 ),1
origin:0,expand origin:0 steps:6,1
,origin:0 steps:6,1
,expand origin:0 steps:3,1
,origin:0 steps:3,1
Captures,Non Captures moves,1
,Captures moves,1
,max Captures (,1
,Captures (,1
<RF1>,<LB1> <RF1> <RB1>,2
,<RF1> <RB1>,2
origin:1,expand origin:1 steps:6,1
,origin:1 steps:6,1
use:Edge,} use:Edge ),9
,use:Edge ),32
,<Player:track> use:Edge ),1
,<Player:tracks> use:Edge ),6
,<Board:type> use:Edge ),10
,<Version:type> use:Edge ),1
,) use:Edge ),5
Infantry,) Infantry Moves,1
,Infantry Moves,1
/-----------------------------------------,) /----------------------------------------- Defines,1
,/----------------------------------------- Defines,1
cells,nearest cells if,1
,destination cells are,1
,three cells regardless,2
,cells if,1
,cells are,1
,cells regardless,2
,and cells to,1
,cells to,1
,unwanted cells .,1
,cells .,1
value:30,state:1 value:30 ),1
,value:30 ),1
<Version:endRules>,) <Version:endRules> ),1
,<Version:endRules> ),1
yields,it yields after,1
,yields after,1
removal,Player removal (,1
,removal (,1
,a removal --COMMA--,1
,removal --COMMA--,1
Decided,is Decided STRING,8
,Decided STRING,8
step,( step (,13
,step (,16
,( step Orthogonal,7
,step Orthogonal,7
,Single step (,1
,on step (,2
,to step INTEGER,6
,step INTEGER,6
,( step STRING,2
,step STRING,2
,( step Forwards,1
,( step Backwards,1
,step Forwards,1
,step Backwards,1
,remaining step would,1
,step would,1
noRepeat,( noRepeat ),9
,noRepeat ),9
,( noRepeat Positional,1
,noRepeat Positional,1
value:38,state:2 value:38 ),3
,value:38 ),3
value:39,state:2 value:39 ),1
,value:39 ),1
<RookRight2Start>,<RookLeft2Start> <RookRight2Start> <Bishop2Start>,1
,<RookRight2Start> <Bishop2Start>,1
ExtendName,piece ExtendName P2,16
,piece ExtendName P3,2
,piece ExtendName P4,2
,ExtendName P2,16
,ExtendName P3,2
,ExtendName P4,2
value:36,state:1 value:36 ),3
,value:36 ),3
value:37,state:1 value:37 ),2
,value:37 ),2
after:35,) after:35 ),6
,~ after:35 ),4
,after:35 ),10
state:,} state: (,4
,state: (,11
,Mover state: (,1
,STRING state: (,6
<BoardSize:gridType>,board <BoardSize:gridType> use:Cell,1
,<BoardSize:gridType> use:Cell,1
<ctr>,<bgrd> <ctr> },1
,<ctr> },1
8>,INTEGER 8> <0,1
,<square 8> <0,2
,8> <0,3
,. 8> STRING,1
,8> STRING,1
,<6 8> <,1
,8> <,2
,<8 8> <,1
LargePiece,sites LargePiece at:,1
,LargePiece at:,1
Rectangle,hex Rectangle INTEGER,6
,Rectangle INTEGER,6
during,check during slide,1
,during slide,1
,reset during the,1
,during the,1
degrees,INTEGER degrees off,1
,degrees off,1
<trackDirection>,<size> <trackDirection> },1
,<trackDirection> },1
<ThrowSix>,STRING <ThrowSix> args:,1
,<ThrowSix> args:,1
considerations:,end considerations: (,1
,considerations: (,1
origin:191,expand origin:191 steps:3,1
,origin:191 steps:3,1
<gridType>,{ <gridType> <directionUsed>,3
,<gridType> <directionUsed>,3
,{ <gridType> <directionsUsed>,3
,<gridType> <directionsUsed>,3
,{ <gridType> },2
,<gridType> },2
whats:,) whats: {,2
,whats: {,15
,} whats: {,2
,All whats: {,6
,INTEGER whats: {,5
coord:<BoardConfig:Queen2Start>,STRING coord:<BoardConfig:Queen2Start> ),1
,coord:<BoardConfig:Queen2Start> ),1
<60>,STRING <60> <,3
,<60> <,3
,STRING <60> STRING,1
,<60> STRING,1
value:20,STRING value:20 ),1
,value:20 ),1
lost,have lost .,1
,lost .,1
games,( games {,3
,games {,3
,( games (,3
,games (,3
value:21,STRING value:21 ),1
,value:21 ),1
<Capture:numCounters>,) <Capture:numCounters> ),1
,<Capture:numCounters> ),1
value:22,STRING value:22 ),1
,value:22 ),1
T3636>,<tiling T3636> STRING,1
,T3636> STRING,1
<Size:pile>,- <Size:pile> INTEGER,1
,Count <Size:pile> at:0,1
,<Size:pile> INTEGER,1
,<Size:pile> at:0,1
Vote,move Vote STRING,18
,Vote STRING,18
value:18,STRING value:18 ),1
,value:18 ),1
still,is still very,1
,still very,1
value:19,STRING value:19 ),1
,value:19 ),1
by:Neutral,Occupied by:Neutral ),10
,by:Neutral ),10
,Occupied by:Neutral STRING,10
,Occupied by:Neutral container:,2
,by:Neutral STRING,10
,by:Neutral container:,2
,Occupied by:Neutral container:1,1
,of:All by:Neutral at:,1
,by:Neutral container:1,1
,by:Neutral at:,1
,Occupied by:Neutral on:Edge,4
,by:Neutral on:Edge,4
9>,<5 9> <,1
,9> <,1
var,( var STRING,274
,var STRING,274
,( var ),93
,var ),93
work,not work in,1
,work in,1
,STRING work for,1
,work for,1
hints,( hints {,8
,hints {,8
Proposed,is Proposed STRING,16
,Proposed STRING,16
Out,steps:6 Out ),12
,Out ),12
fail,will fail when,1
,fail when,1
origin:181,expand origin:181 steps:3,1
,origin:181 steps:3,1
Equiversi,default Equiversi (,1
,default Equiversi and,1
,default Equiversi INTEGER,2
,Equi Equiversi },1
,Equiversi (,1
,Equiversi and,1
,Equiversi INTEGER,2
,Equiversi },1
min:1,Value min:1 max:,9
,min:1 max:,9
,Value min:1 max:12,1
,min:1 max:12,1
value:12,STRING value:12 ),1
,value:12 ),1
value:13,STRING value:13 ),1
,value:13 ),1
min:0,Value min:0 max:,5
,min:0 max:,5
<Metadata>,<EachMove> <Metadata> },1
,<Metadata> },1
<CheckmateRule:Ending>,or <CheckmateRule:Ending> (,1
,<CheckmateRule:Ending> (,1
min:3,#1 min:3 ),2
,min:3 ),2
value:10,) value:10 ),2
,value:10 ),5
,STRING value:10 ),1
,INTEGER value:10 ),2
min:2,Value min:2 max:,1
,min:2 max:,1
,Value min:2 max:4,1
,min:2 max:4,1
,Value min:2 max:3,1
,min:2 max:3,1
<homes>,<store> <homes> <track>,1
,<homes> <track>,1
value:11,STRING value:11 ),1
,value:11 ),1
min:5,#1 min:5 ),1
,min:5 ),1
Amazon,to Amazon .,2
,Amazon .,2
value:16,STRING value:16 ),1
,value:16 ),1
Shoot,move Shoot (,3
,Shoot (,6
,) Shoot (,3
value:17,STRING value:17 ),1
,value:17 ),1
value:14,STRING value:14 ),1
,value:14 ),1
stated,be stated as,1
,stated as,1
value:15,STRING value:15 ),1
,value:15 ),1
at:16,who at:16 ),1
,at:16 ),12
,what at:16 ),1
,Edge at:16 ),7
,Vertex at:16 ),3
<rangeP1>,<shape> <rangeP1> <rangeP2>,1
,<rangeP1> <rangeP2>,1
at:17,who at:17 ),2
,at:17 ),14
,Stack at:17 ),1
,what at:17 ),1
,Edge at:17 ),7
,Vertex at:17 ),3
at:EndOfTurn,~ at:EndOfTurn ),2
,at:EndOfTurn ),39
,) at:EndOfTurn ),35
,after:10 at:EndOfTurn ),2
at:18,who at:18 ),2
,at:18 ),14
,Stack at:18 ),1
,what at:18 ),1
,Edge at:18 ),7
,Vertex at:18 ),3
regions,( regions STRING,1207
,regions STRING,1207
,( regions P1,177
,regions P1,177
,( regions P2,176
,regions P2,176
,( regions P3,14
,( regions P4,11
,regions P3,14
,regions P4,11
,( regions P5,1
,regions P5,1
,the regions produced,1
,regions produced,1
,( regions All,1
,regions All,1
,( regions {,209
,regions {,209
,( regions HintRegions,2
,regions HintRegions,2
,( regions (,2
,regions (,2
at:19,what at:19 ),1
,at:19 ),11
,Edge at:19 ),7
,Vertex at:19 ),3
at:12,Stack at:12 ),5
,at:12 ),21
,what at:12 level:0,1
,what at:12 level:1,1
,at:12 level:0,1
,at:12 level:1,1
,who at:12 ),4
,count at:12 ),1
,what at:12 ),1
,Edge at:12 ),7
,Vertex at:12 ),3
StepsOnTrack,count StepsOnTrack (,2
,StepsOnTrack (,2
at:13,Stack at:13 ),5
,at:13 ),20
,who at:13 ),4
,what at:13 ),1
,Edge at:13 ),7
,Vertex at:13 ),3
at:14,Stack at:14 ),4
,at:14 ),18
,who at:14 ),3
,what at:14 ),1
,Edge at:14 ),7
,Vertex at:14 ),3
<Equi>,STRING <Equi> args:,1
,<Equi> args:,1
at:15,Stack at:15 ),4
,at:15 ),18
,who at:15 ),3
,what at:15 ),1
,Edge at:15 ),7
,Vertex at:15 ),3
<hints>,<size> <hints> },4
,<hints> },5
,<size> <hints> <start>,1
,<hints> <start>,1
,{ <hints> },1
isolated,cell isolated from,1
,isolated from,1
<0>,STRING <0> STRING,4
,<0> STRING,5
,STRING <0> <1>,1
,<0> <1>,2
,Pawn2Start <0> <1>,1
,<1> <0> STRING,1
at:10,who at:10 ),3
,Stack at:10 ),3
,at:10 ),19
,count at:10 ),1
,what at:10 ),1
,Edge at:10 ),8
,Vertex at:10 ),3
at:11,who at:11 ),3
,Stack at:11 ),3
,at:11 ),20
,count at:11 ),2
,what at:11 ),1
,Edge at:11 ),8
,Vertex at:11 ),3
specified,is specified for,3
,specified for,3
,but specified explicitly,1
,specified explicitly,1
,rotation specified in,1
,specified in,1
<Model:board>,{ <Model:board> (,1
,<Model:board> (,1
<Board:start1>,{ <Board:start1> },1
,STRING <Board:start1> ),1
,<Board:start1> },1
,<Board:start1> ),1
game:,the game: Double,1
,the game: Start,1
,game: Double,1
,game: Start,1
orthogonal,the orthogonal directions,1
,orthogonal directions,1
<Column>,STRING <Column> args:,1
,<Column> args:,1
<Variants>,STRING <Variants> args:,1
,<Variants> args:,1
<Mover>,STRING <Mover> STRING,2
,<Mover> STRING,2
<BoardConfig:RegionDarkPhase>,Phase <BoardConfig:RegionDarkPhase> ),1
,<BoardConfig:RegionDarkPhase> ),1
<10,26> <10 25>,1
,> <10 .,2
,28> <10 29>,1
,<10 25>,1
,<10 .,2
,<10 29>,1
,STRING <10 20>,1
,<10 20>,1
<Variant:promotedCaptureMove>,STRING <Variant:promotedCaptureMove> ),1
,<Variant:promotedCaptureMove> ),1
<Player:track916>,<Player:track58> <Player:track916> },1
,<Player:track916> },1
<11,29> <11 28>,1
,<11 28>,1
<Each:AIstyle>,( <Each:AIstyle> {,1
,<Each:AIstyle> {,1
<12,STRING <12 10>,1
,<12 10>,1
<13,> <13 INTEGER,1
,<13 INTEGER,1
<14,STRING <14 12>,1
,<14 12>,1
at:27,Edge at:27 ),6
,at:27 ),6
Pattern,is Pattern {,3
,Pattern {,3
DoubleStep,- DoubleStep Usage:,5
,DoubleStep Usage:,5
at:28,Edge at:28 ),6
,at:28 ),6
<17,10> <17 .,1
,<17 .,1
,<16> <17 INTEGER,1
,<17 INTEGER,1
at:29,Edge at:29 ),6
,at:29 ),6
<18,> <18 .,1
,21> <18 21>,1
,<18 .,1
,<18 21>,1
<Num:pieces>,STRING <Num:pieces> ),1
,<Num:pieces> ),1
<rook_side>,<king_spaces> <rook_side> <rook_dir>,6
,<rook_side> <rook_dir>,6
at:23,Edge at:23 ),6
,at:23 ),8
,Vertex at:23 ),2
max:,min:1 max: (,9
,max: (,15
,min:2 max: (,1
,min:0 max: (,5
at:24,Edge at:24 ),6
,at:24 ),7
,Vertex at:24 ),1
at:25,what at:25 level:0,1
,what at:25 level:1,1
,at:25 level:0,1
,at:25 level:1,1
,Edge at:25 ),6
,at:25 ),6
<rangeP2>,<rangeP1> <rangeP2> },1
,<rangeP2> },1
Own,) Own ),8
,Own ),8
,) Own Orthogonal,7
,Own Orthogonal,7
,) Own if:,1
,Own if:,1
Example:,) Example: (,3
,Example: (,3
at:26,Edge at:26 ),6
,at:26 ),6
<1>,> <1> <7>,1
,<1> <7>,1
,STRING <1> STRING,18
,<1> STRING,22
,> <1> STRING,3
,<0> <1> <2>,2
,<1> <2>,4
,<6> <1> STRING,1
,<6> <1> <2>,1
,STRING <1> <1>,1
,<1> <1> <>,1
,<1> <1>,1
,<1> <>,1
,STRING <1> <2>,1
,<2> <1> <0>,1
,<1> <0>,1
,> <1> <31,1
,<1> <31,1
at:20,what at:20 ),1
,at:20 ),10
,Edge at:20 ),7
,Vertex at:20 ),2
Trap,#2 Trap rule,1
,Trap rule,1
<target_zone>,{ <target_zone> },1
,<target_zone> },1
Promote,move Promote (,118
,Promote (,118
,move Promote #1,4
,Promote #1,4
at:21,what at:21 ),1
,at:21 ),9
,Edge at:21 ),6
,Vertex at:21 ),2
count:#1,) count:#1 ),1
,count:#1 ),1
at:22,what at:22 ),1
,at:22 ),9
,Edge at:22 ),6
,Vertex at:22 ),2
Perforated,) Perforated Board,1
,Perforated Board,1
<Board:start2>,{ <Board:start2> },1
,STRING <Board:start2> ),1
,<Board:start2> },1
,<Board:start2> ),1
Orthogonal>,) Orthogonal> <>,2
,) Orthogonal> <,2
,Orthogonal> <>,2
,Orthogonal> <,2
250%,does 250% damage,1
,250% damage,1
McCooey,McCooey Chess,1
<0,8> <0 .,3
,5> <0 .,1
,<0 .,10
,STRING <0 .,2
,> <0 .,4
<calculation>,{ <calculation> },1
,<calculation> },1
<2,> <2 1>,1
,<2 1>,1
<3,STRING <3 3>,1
,<3 3>,1
,> <3 INTEGER,2
,<3 INTEGER,2
<4,STRING <4 4>,1
,<4 4>,1
,> <4 INTEGER,1
,<4 INTEGER,1
<5,STRING <5 STRING,1
,<5 STRING,1
,STRING <5 5>,2
,STRING <5 9>,1
,<5 5>,2
,<5 9>,1
,STRING <5 10>,1
,<5 10>,1
,> <5 .,1
,<5 .,1
,> <5 INTEGER,1
,<5 INTEGER,1
cannot,Pawn cannot move,1
,cannot move,2
,and cannot move,1
,sites cannot be,1
,cannot be,1
<63>,1> <63> STRING,1
,<63> STRING,1
<20,11> <20 .,1
,<20 .,1
<6,STRING <6 8>,1
,<6 8>,1
,STRING <6 5>,1
,<6 5>,1
,STRING <6 STRING,1
,<6 STRING,1
,STRING <6 6>,1
,<6 6>,1
,> <6 INTEGER,1
,<6 INTEGER,1
<to>,{ <to> },2
,<to> },2
<7,> <7 .,1
,19> <7 20>,1
,<7 .,1
,<7 20>,1
,STRING <7 7>,2
,<7 7>,2
,STRING <7 6>,1
,<7 6>,1
,> <7 INTEGER,2
,<7 INTEGER,2
<21,> <21 INTEGER,1
,<21 INTEGER,1
<tigerSites>,{ <tigerSites> },1
,<tigerSites> },1
<8,20> <8 19>,1
,> <8 .,1
,22> <8 23>,1
,<8 19>,1
,<8 .,1
,<8 23>,1
,STRING <8 7>,1
,<8 7>,1
,STRING <8 8>,1
,<8 8>,1
,> <8 INTEGER,1
,<8 INTEGER,1
<22,> <22 .,1
,25> <22 25>,1
,<22 .,1
,<22 25>,1
after:34,) after:34 ),4
,~ after:34 ),2
,after:34 ),6
<9,23> <9 22>,1
,> <9 .,1
,25> <9 26>,1
,<9 22>,1
,<9 .,1
,<9 26>,1
,> <9 INTEGER,1
,<9 INTEGER,1
<23,12> <23 .,1
,<23 .,1
first,( first quadrant,6
,first quadrant,6
,water first .,1
,first .,1
,P1 first Hole,1
,P2 first Hole,1
,first Hole,2
,for first player,4
,in first turn,4
,first player,5
,first turn,4
,its first move,1
,first move,1
,the first player,1
,) first choice,1
,first choice,1
<24,> <24 .,1
,<24 .,1
<26,13> <26 .,1
,<26 .,2
,> <26 .,1
,29> <26 29>,1
,<26 29>,1
<=,( <= (,108
,<= (,108
,( <= INTEGER,98
,<= INTEGER,98
,( <= <Board:init>,2
,<= <Board:init>,2
,( <= <Start:usingHogon>,1
,<= <Start:usingHogon>,1
,( <= STRING,3
,<= STRING,3
,( <= <Board:MainWin0>,2
,( <= <Board:MainWin1>,2
,( <= <Board:MainWinC>,10
,<= <Board:MainWin0>,2
,<= <Board:MainWin1>,2
,<= <Board:MainWinC>,10
,( <= <BoardShape:ForcedFillLevel>,1
,<= <BoardShape:ForcedFillLevel>,1
<27,> <27 .,1
,<27 .,1
<>,STRING <> STRING,32
,<> STRING,76
,<2> <> <>,5
,<> <> <>,12
,<> <> STRING,11
,> <> <,3
,> <> STRING,30
,<> <>,24
,<> <,26
,<> <> <,1
,STRING <> <,21
,> <> <>,4
,<1> <> STRING,1
,<4> <> <>,1
,Orthogonal> <> STRING,2
,STRING <> <>,2
,<2> <> <,1
<end>,<trackP3P4> <end> },1
,<end> },5
,<Play> <end> },1
,<num> <end> <option>,1
,<end> <option>,1
,<removeLastPiece> <end> },1
,<begin> <end> },1
,<noPieceSite> <end> },1
Done,Done without,1
<2>,> <2> <8>,1
,<2> <8>,1
,STRING <2> STRING,50
,<2> STRING,54
,> <2> STRING,1
,STRING <2> <,53
,<2> <,54
,STRING <2> <>,6
,<2> <>,6
,<1> <2> <3>,1
,<2> <3>,3
,<8> <2> STRING,1
,<1> <2> <,1
,<10> <2> <3>,1
,STRING <2> <3>,1
,STRING <2> <4>,2
,<2> <4>,2
,<1> <2> STRING,2
,Pawn2Start <2> <1>,1
,<2> <1>,1
<-10>,STRING <-10> STRING,1
,<-10> STRING,1
<CheckMate>,<PieceSetup> <CheckMate> },2
,<CheckMate> },2
<Board:armSize>,STRING <Board:armSize> ),1
,<Board:armSize> ),1
space,each space oriented,1
,one space in,1
,one space 'diagonally',1
,a space of,1
,the space it,1
,current space .,1
,one space forward,1
,adjacent space slightly,1
,one space .,1
,space oriented,1
,space in,1
,space 'diagonally',1
,space of,1
,space it,1
,space .,2
,space forward,1
,space slightly,1
<Capture:doneSoFar>,STRING <Capture:doneSoFar> ),1
,<Capture:doneSoFar> ),1
wall/singleton,enemy wall/singleton piece,1
,wall/singleton piece,1
<piece2>,<piece1> <piece2> },2
,<piece2> },2
<64>,<8> <64> <260>,1
,<64> <260>,1
<30,> <30 .,2
,<30 .,2
,33> <30 33>,1
,<30 33>,1
Tree,is Tree Neutral,2
,Tree Neutral,2
from,( from (,1871
,from (,1871
,( from ),1834
,from ),1835
,captures from a,1
,( from INTEGER,6
,from a,2
,from INTEGER,6
,( from #1,58
,from #1,58
,- from region,2
,( from #5,1
,zone from capture,1
,from region,2
,from #5,1
,from capture,1
,( from Cell,19
,from Cell,19
,the from value,1
,from value,1
,( from if:,10
,stones from a,1
,from if:,10
,( from STRING,40
,from STRING,40
,( from #4,2
,( from #3,3
,from #4,2
,from #3,3
,drawn from Chess,9
,Derived from Chess,5
,available from Start,1
,. from Start,1
,from Chess,14
,from Start,2
,piece from board,1
,available from previous,1
,directions from their,1
,moved from .,1
,farthest from their,1
,from board,1
,from previous,1
,from their,2
,from .,1
,moving from the,2
,from the,3
,( from Vertex,2
,( from Edge,2
,from Vertex,2
,from Edge,2
,away from the,1
,#1 from site,1
,attacks from site,1
,STRING from ),1
,( from entrenchment,1
,from site,2
,from entrenchment,1
,( from if:#1,2
,from if:#1,2
,where from --COMMA--,3
,from --COMMA--,4
,STRING from --COMMA--,1
,isolated from everything,1
,from everything,1
<31,STRING <31 46>,1
,<31 46>,1
,<1> <31 INTEGER,1
,<31 INTEGER,1
<32,31> <32 .,1
,<32 .,1
constants,) constants defines,1
,constants defines,1
<33,> <33 .,1
,<33 .,1
<34,> <34 .,1
,37> <34 37>,1
,<34 .,1
,<34 37>,1
<Tiling:numSides>,Each <Tiling:numSides> ),2
,<Tiling:numSides> ),2
<Play:move>,play <Play:move> ),1
,<Play:move> ),1
<36,35> <36 .,1
,<36 .,1
<misoroPhase>,<rules> <misoroPhase> },2
,<misoroPhase> },2
<sumFingers>,<board> <sumFingers> <initP3>,1
,<sumFingers> <initP3>,1
<38,> <38 .,1
,41> <38 41>,1
,<38 .,1
,<38 41>,1
<AIstyle>,{ <AIstyle> },1
,<AIstyle> },1
<a,see <a STRING,1
,<a STRING,1
<PiecePlacement>,STRING <PiecePlacement> args:,1
,{ <PiecePlacement> },1
,<PiecePlacement> args:,1
,<PiecePlacement> },1
<3>,<7> <3> STRING,1
,<3> STRING,83
,STRING <3> STRING,71
,STRING <3> <,33
,<3> <,38
,<2> <3> <4>,1
,<3> <4>,1
,<10> <3> STRING,1
,<2> <3> <,2
,STRING <3> <6>,2
,<3> <6>,2
,> <3> <,2
,<4> <3> <,1
,<Hidden> <3> STRING,3
,STRING <3> <9>,1
,<3> <9>,1
,> <3> STRING,6
,1> <3> STRING,1
replayDouble:,Die replayDouble: (,4
,replayDouble: (,4
capture,when capture a,1
,capture a,1
,without capture (,1
,- capture region,1
,from capture #5,1
,capture (,7
,capture region,1
,capture #5,1
,can capture an,1
,capture an,1
,can capture again,1
,capture again,1
,second capture .,1
,capture .,3
,No capture done,1
,one capture done,1
,of capture done,1
,capture done,3
,a capture was,1
,capture was,1
,can capture INTEGER,1
,capture INTEGER,1
,always capture diagonally,1
,capture diagonally,1
,passant capture .,2
,previous capture --COMMA--,1
,a capture or,1
,to capture another's,1
,not capture Player,1
,capture --COMMA--,1
,capture or,1
,capture another's,1
,capture Player,1
,any capture (,2
,with capture (,3
,Site capture (,1
<Repetition>,STRING <Repetition> ),2
,STRING <Repetition> args:,2
,<Repetition> ),2
,<Repetition> args:,2
Indirect,= Indirect Vehicle,1
,Indirect Vehicle,1
<Start:usingHogon>,<= <Start:usingHogon> (,1
,<Start:usingHogon> (,1
Furthermore,. Furthermore the,1
,Furthermore the,1
Can,) Can play,1
,Can play,1
,) Can always,4
,Can always,5
,) Can Block,1
,Can Block,1
,STRING Can always,1
,STRING Can never,1
,Can never,1
,) Can attack,2
,Can attack,2
in:,Sites in: (,331
,in: (,669
,Stack in: (,13
,of:#1 in: (,1
,Mover in: (,49
,Pieces in: (,5
,Enemy in: (,1
,count in: (,145
,P1 in: (,1
,P2 in: (,1
,INTEGER in: (,6
,Next in: (,13
,All in: (,69
,) in: (,13
,STRING in: (,13
,#1 in: (,3
,Edge in: (,2
,Cell in: (,3
<piece1>,<numSides> <piece1> <piece2>,2
,<piece1> <piece2>,2
<carnarvon>,{ <carnarvon> },1
,<carnarvon> },1
<40,39> <40 .,1
,<40 .,1
determinations,Liberty determinations by,1
,determinations by,1
Holes,Left Holes (,2
,Holes (,2
Block,) Block a,3
,Can Block a,1
,Block a,4
<Connection:type>,<Line:size> <Connection:type> ),1
,<Connection:type> ),1
,Connected <Connection:type> Mover,1
,<Connection:type> Mover,1
<44,43> <44 .,1
,<44 .,1
Prism,hex Prism <Size>,1
,Prism <Size>,1
seems,it seems an,1
,seems an,1
after:10,before:10 after:10 at:EndOfTurn,2
,after:10 at:EndOfTurn,2
>=,( >= INTEGER,47
,>= INTEGER,47
,( >= (,130
,>= (,130
,( >= STRING,5
,>= STRING,5
<65>,STRING <65> <,2
,<65> <,2
,STRING <65> STRING,1
,<65> STRING,2
,<25> <65> STRING,1
Steps,count Steps (,40
,Steps (,40
,count Steps Vertex,3
,Steps Vertex,3
,count Steps Orthogonal,10
,Steps Orthogonal,10
<48,7> <48 .,1
,15> <48 .,1
,<48 .,2
<dog>,{ <dog> },1
,<dog> },1
passEnd,( passEnd NoEnd,4
,passEnd NoEnd,4
count:<Pieces:num>,INTEGER count:<Pieces:num> ),2
,count:<Pieces:num> ),2
<Diamond>,STRING <Diamond> STRING,1
,<Diamond> STRING,1
mul,( mul (,3
,mul (,3
<startMinotaur>,<startTheseus> <startMinotaur> <exit>,1
,<startMinotaur> <exit>,1
<4>,STRING <4> STRING,80
,<4> STRING,84
,STRING <4> <,45
,<4> <,46
,<3> <4> <5>,1
,<4> <5>,1
,<2> <4> STRING,2
,STRING <4> <8>,2
,<4> <8>,2
,STRING <4> <14>,1
,<4> <14>,1
,> <4> <,1
,> <4> <4>,1
,<4> <4> <4>,1
,<4> <4> <>,1
,<5> <4> <3>,1
,<4> <4>,2
,<4> <>,1
,<4> <3>,1
,<ThinDashed> <4> STRING,2
,STRING <4> <16>,1
,<4> <16>,1
Bear,#1 Bear off,3
,#3 Bear off,1
,Bear off,4
swaps,Mover swaps with,1
,swaps with,1
owner:,#2 owner: (,1
,owner: (,132
,STRING owner: (,131
<initTiger>,<type> <initTiger> },1
,<initTiger> },1
,<type> <initTiger> <initLeopard>,1
