2
KEY,WORDS,MULTIPLICITY
Center,Center >,1
square:,square: if,1
//-------------------------------------------------,//------------------------------------------------- //,7
,//------------------------------------------------- (,4
Infinity,Infinity (,10
Dahomey,Dahomey in,2
,Dahomey during,2
"Normal","Normal" <,5
spiral,spiral toward,2
,spiral turns:5,4
,spiral pattern,2
,spiral --COMMA--,2
,spiral .,4
,spiral of,1
,spiral track,2
,spiral board,4
"SiteToMoveOnTrack","SiteToMoveOnTrack" (,134
,"SiteToMoveOnTrack" End,8
,"SiteToMoveOnTrack" Off,28
,"SiteToMoveOnTrack" "CaptureEnemyPiece",20
,"SiteToMoveOnTrack" ),45
,"SiteToMoveOnTrack" #1,41
,"SiteToMoveOnTrack" if:"StackSizeLessThan2",1
,"SiteToMoveOnTrack" from:,89
,"SiteToMoveOnTrack" from:0,2
,"SiteToMoveOnTrack" 1,4
,"SiteToMoveOnTrack" "TrackOpposite",12
,"SiteToMoveOnTrack" if:,1
,"SiteToMoveOnTrack" #2,3
,"SiteToMoveOnTrack" "Track",9
,"SiteToMoveOnTrack" "FirstTrack",2
,"SiteToMoveOnTrack" "SecondTrack",2
,"SiteToMoveOnTrack" "ExtensionTrack",2
,"SiteToMoveOnTrack" "Ring7",1
,"SiteToMoveOnTrack" "Ring6",1
,"SiteToMoveOnTrack" "Ring5",1
,"SiteToMoveOnTrack" "Ring4",1
,"SiteToMoveOnTrack" "Ring3",1
,"SiteToMoveOnTrack" "Ring2",1
,"SiteToMoveOnTrack" "Ring1",1
,"SiteToMoveOnTrack" "MiddleTrack",3
,"SiteToMoveOnTrack" "GoBackTrack",1
,"SiteToMoveOnTrack" "LoopTrack",1
,"SiteToMoveOnTrack" "HomeTrack",3
,"SiteToMoveOnTrack" "EnemyTrack",3
the,the dogs",1
,the player,567
,the dogs,8
,the Bororo,1
,the Manchakeri,1
,the earth,2
,the apex,45
,the midpoint,28
,the sides,34
,the grid,24
,the base,24
,the midpoints,32
,the two,89
,the triangle,58
,the jaguar,5
,the points,49
,the lines,223
,the board,1278
,the Fox,1
,the top,77
,the cross,16
,the fortress,2
,the opponent's,759
,the opposite,226
,the officer,1
,the officers,2
,the Lower,1
,the goats,39
,the tigers,32
,the four,61
,the main,19
,the other,411
,the quadrants,5
,the square,65
,the Garhwal,2
,the games,4
,the hunted,1
,the center,105
,the goats',2
,the same,317
,the next,181
,the bottom,50
,the middle,34
,the diagonals,19
,the region,26
,the goat,6
,the edges,13
,the diamond,4
,the goal,35
,the central,328
,the Bihar,5
,the tiger,41
,the stack,26
,the tigers",2
,the twentieth,13
,the intersections,56
,the corners,33
,the Assam,3
,the three,31
,the place,7
,the Tuvinian,1
,the game,426
,the herding,1
,the Bulls,3
,the rest,18
,the hand,10
,the pieces,219
,the smaller,9
,the bulls,1
,the earliest,5
,the Hare",1
,the rabbit,2
,the opponent,292
,the late,15
,the world,14
,the Spanish,4
,the coyote,4
,the present,2
,the long,10
,the normal,8
,the early,78
,the leopards,5
,the beginning,51
,the leopard,5
,the cows,1
,the medieval,7
,the fox,17
,the geese,5
,the person,9
,the fox's,1
,the left,89
,the right,88
,the side,15
,the third,53
,the first,264
,the horizontal,3
,the goose,1
,the nineteenth,54
,the outer,116
,the arms,7
,the perpendicular,1
,the foxes,5
,the circles,5
,the circumference,6
,the arc,7
,the inner,102
,the bear,2
,the players,88
,the Floe",1
,the Floe,1
,the white,16
,the moving,5
,the black,10
,the Floe_ai",1
,the height,6
,the leopards',1
,the area,5
,the lambs,6
,the lamb,1
,the winning,7
,the source,6
,the point,32
,the second,121
,the hare,13
,the others,10
,the diamonds,2
,the end,114
,the use,2
,the customary,1
,the rows,9
,the row,40
,the hens,6
,the standard,11
,the larger,12
,the line,31
,the hen,2
,the soldiers,1
,the general,14
,the triangular,4
,the baord,1
,the triangle's,1
,the Taisho,3
,the musashi,2
,the perimeter,19
,the diagonal,9
,the pattern,3
,the \"tiger,1
,the \"kaooas,1
,the kaooas,2
,the Tiwa,1
,the Southwest,1
,the greater,1
,the jackrabbits,2
,the starting,85
,the identification,1
,the Araucanians,1
,the lion,2
,the lion's,1
,the \"leopard,1
,the cattle,2
,the Ho,1
,the remaining,52
,the Chiriguano-Chane,1
,the ground,29
,the lower,6
,the dog,2
,the oxen,3
,the ox,2
,the Minangkabau,1
,the Punipeki,2
,the Mao,1
,the apexes,6
,the people,40
,the stacks,1
,the sheep,10
,the player's,249
,the piece,94
,the connecting,1
,the Acehnese,4
,the Chippewa,1
,the Oke-mow,2
,the Maharaja,3
,the short,5
,the rectangle,6
,the calf,7
,the Canadian,1
,the uppermost,1
,the one,36
,the name,18
,the Orissa,3
,the centers,1
,the Pima,1
,the southwest,4
,the bean,2
,the corn,3
,the sixteenth,10
,the site,2
,the spots,5
,the spaces,61
,the ability,5
,the new,11
,the furthest,7
,the hens',1
,the nine,3
,the number,194
,the centre",2
,the centre,19
,the tiger's,1
,the island,14
,the Soeraoe,1
,the Rimoe,4
,the street,1
,the water,13
,the monk,3
,the Monk",1
,the intersection,2
,the far,6
,the Sümi,1
,the start,19
,the children,2
,the pasture,2
,the shape,4
,the cow,2
,the dark,10
,the wolf,7
,the sheep's,2
,the Mbya,1
,the large,12
,the seventeenth,16
,the English,3
,the General,6
,the Rebels,4
,the the,6
,the Royal,1
,the Levant,6
,the Late,1
,the Seleucid,1
,the rules,36
,the ancient,2
,the caption,1
,the roll,12
,the values,16
,the value,229
,the cuneiform,1
,the 3x4,2
,the track,45
,the exact,5
,the holes,94
,the colors,1
,the mouths,2
,the throw,56
,the cowries,6
,the mouth,1
,the yellow,2
,the throws,48
,the total,19
,the opposing,49
,the corner,19
,the Roman,6
,the Persian,5
,the sixth,13
,the origin,18
,the highest,19
,the numbers,4
,the turn,94
,the 6th,8
,the dice,57
,the rightmost,44
,the leftmost,39
,the thirteenth,3
,the final,340
,the die,18
,the quadrant,13
,the maximum,22
,the last,140
,the form,23
,the fifth,14
,the fourteen,1
,the fourth,20
,the seventh,8
,the arm,8
,the partner,1
,the section,2
,the half,6
,the space,46
,the portion,2
,the book,1
,the sections,1
,the order,2
,the Libro,6
,the twelfth,10
,the eastern,5
,the higher,7
,the winner,37
,the previous,31
,the blocked,1
,the easier,1
,the doubles,1
,the single,10
,the Tohono,1
,the marked,20
,the branching,3
,the opponent’s,12
,the spot,11
,the Early,2
,the imagined,3
,the hypothetical,2
,the opponents',3
,the hit,2
,the further,10
,the Bordj,1
,the knucklebones,1
,the different,3
,the opening,14
,the vertical,7
,the circuit,5
,the Akimel,1
,the outside,4
,the hole,131
,the past,2
,the players',14
,the Palace,4
,the Aegean,1
,the \"wings\",1
,the appropriate,4
,the \"bridge\",1
,the bridge,1
,the Purépecha,1
,the round,8
,the edge,36
,the entire,8
,the tracks,2
,the way,6
,the penultimate,6
,the table,4
,the current,19
,the six,16
,the manuscript,3
,the eleventh,2
,the sand,23
,the hyena,13
,the remianing,1
,the following,68
,the most,114
,the time,7
,the crosses,1
,the throws:,1
,the topmost,2
,the circle,12
,the length,1
,the move,24
,the remainder,7
,the loser,3
,the loser's,1
,the northern,1
,the state,1
,the Aztec,1
,the concave,1
,the bent,1
,the exit,3
,the case,7
,the trapping,1
,the losing,2
,the Tarahumara,1
,the Sierra,1
,the eighteenth,9
,the description,1
,the oldest,4
,the original,25
,the 2x3,1
,the sum,6
,the Neferu,9
,the home,32
,the manner,1
,the journey,1
,the afterlife,1
,the full,5
,the sticks,11
,the entered,1
,the unoccupied,2
,the possibility,2
,the antepenultimate,1
,the constituent,2
,the Twin,1
,the twins,1
,the twin,1
,the Hucke,1
,the tip,1
,the score,7
,the possible,4
,the only,14
,the individual,2
,the Murray,1
,the 36,1
,the Greek,1
,the closest,8
,the squares,37
,the knight,3
,the possibilities,1
,the enemy,18
,the knight's,1
,the canter,1
,the jump,4
,the older,3
,the United,4
,the star,3
,the \"camp,1
,the camp,1
,the back,6
,the adjacent,12
,the target,5
,the Suffragettes,5
,the Police,5
,the House,4
,the Women’s,1
,the Police’s,1
,the while,1
,the building,4
,the Suffragette,2
,the front,5
,the ends,5
,the 8,1
,the hopped,3
,the hop,2
,the Prison,5
,the Hospital,2
,the Arena,1
,the proposer,3
,the market,4
,the outermost,4
,the guessing,3
,the spiral,9
,the object,4
,the to,3
,the from,1
,the trap,3
,the stick,5
,the 8x8,1
,the Ashtapada,2
,the Ashtapabada,1
,the movement,7
,the cowrie,1
,the bange,2
,the X,2
,the entering,1
,the kitchen,2
,the village,6
,the villager,1
,the Citrakoot,1
,the team's,10
,the French,2
,the special,1
,the drop,3
,the conspirateurs,1
,the jumpee,1
,the vacant,1
,the game",1
,the official,2
,the Einstein,1
,the fact,1
,the cube,1
,the cubes,2
,the matching,2
,the rolled,2
,the top-left,1
,the bottom-right,1
,the given,3
,the orthogonal,6
,the runner,3
,the jumped,2
,the standard/introductory,1
,the rank/row,1
,the match,1
,the direction,15
,the player’s,2
,the Unites,1
,the ladder,2
,the head,1
,the tail,1
,the snake,1
,the Kel,2
,the rat,2
,the elephant,2
,the animal,2
,the river,14
,the nearest,3
,the enemy's,2
,the Kawalka,2
,the stones,11
,the playing,17
,the doors,2
,the King's,3
,the kings,4
,the Kababish,3
,the return,1
,the Penang,1
,the //,1
,the 'to',2
,the 3-stack,2
,the stone,4
,the Arapaho,1
,the Great,1
,the \"rivers,1
,the \"square\",2
,the parallel,2
,the sahe,1
,the flat,1
,the sahe's,1
,the team,16
,the scoring,3
,the notched,3
,the east,6
,the longest-played,1
,the UK,1
,the rectangles,1
,the course,4
,the finest,1
,the exception,5
,the waiting,1
,the wider,2
,the extra,13
,the \"sacred,3
,the sacred,5
,the “sacred,1
,the 4th,1
,the Mensa,1
,the Game,1
,the USA,1
,the town,1
,the moved,4
,the level,2
,the destination,7
,the 32nd,1
,the gaps,1
,the Chinese,2
,the instructions,2
,the numerical,1
,the palace,7
,the Hajj,2
,the minaret,1
,the extending,1
,the extended,6
,the father,2
,the djinn,2
,the mother,3
,the regular,2
,the Minaret,3
,the Ka'aba,4
,the Ghoula,12
,the part,3
,the extension,1
,the fifteenth,4
,the pawns,6
,the Tidikelt,3
,the \"Bankor,1
,the \"bankor,1
,the bankor,4
,the Tabelbala,2
,the roles,1
,the angel,3
,the capturing,15
,the company,1
,the strength,2
,the trough,1
,the coastal,1
,the count,4
,the Zuni,4
,the doors:,1
,the undivided,1
,the lowest,2
,the White,2
,the Kiowa,1
,the \"creek,1
,the rivers,1
,the zodiac,1
,the planets,1
,the twelve,2
,the Moon,2
,the Andes,1
,the Inka,1
,the blank,1
,the version,4
,the counters,223
,the empty,41
,the Nyanja,4
,the rearmost,5
,the foremost,1
,the Natatu,1
,the Nambidi,1
,the Namudilakunze,1
,the One,1
,the Ba-ile,1
,the chosen,4
,the contents,84
,the sowing,57
,the seeds,1
,the pending,2
,the Damara,1
,the capture,34
,the Nama,1
,the Sukuma,1
,the initial,15
,the ones,3
,the Sakalava,1
,the captured,17
,the Lali,1
,the Luba,1
,the Democratic,4
,the feathers,1
,the corresponding,4
,the Abatutsi,1
,the Bemba,2
,the Bari,3
,the coutners,2
,the mid-twentieth,3
,the Venda,1
,the misoro,4
,the option,7
,the agreed-upon,3
,the musoro,2
,the Luena,1
,the Quioco,1
,the extreme,1
,the \"store,1
,the \"store\",1
,the Luenda,1
,the ownership,1
,the Ba-Ila,1
,the Makonde,1
,the Atonga,1
,the Yao,3
,the second-to-right,2
,the Ngoni,1
,the Taabwa,1
,the Umbundu,1
,the Quibala,1
,the largest,12
,the Lunda-Quioco,1
,the placement,33
,the Jinga,1
,the Chikunda,2
,the right-hand,2
,the Chokwe,2
,the stores,8
,the counter,10
,the stores:,1
,the store,37
,the purposes,1
,the Tsonga,1
,the innermost,5
,the Ibo,1
,the odd,2
,the city,3
,the heap,1
,the counting,2
,the Ewe,4
,the meeting,2
,the nkuru,1
,the Kunama,2
,the moves,6
,the Bega,1
,the Penihing,1
,the weaker,1
,the Ndyuka,2
,the Caribbean,6
,the Igbo,2
,the concealed,4
,the surplus,1
,the Darod,1
,the Horn,8
,the eliminated,1
,the Chamorro,1
,the Marianas,1
,the islands,2
,the western,1
,the Pallankuli,1
,the Philippines,5
,the P1,1
,the P2,1
,the Afar,1
,the wife,1
,the Oberpresident,1
,the 19th,2
,the 1980s,2
,the Yombe,1
,the occupied,2
,the owner,8
,the Loitha,1
,the Mpongwe,1
,the Adegrat,1
,the amount,2
,the Ansaba,1
,the simultaneous,3
,the Macassar,1
,the Hadiya,2
,the Dominican,1
,the Maychew,1
,the right-most,1
,the Dogon,2
,the Samburu,1
,the Kukuma,1
,the Yoruba,2
,the method,1
,the Wollo,1
,the Gourounsi,1
,the piles,2
,the pile,2
,the Baggara,2
,the requisite,1
,the required,2
,the Mianwali,2
,the difference,6
,the excess,1
,the multiples,1
,the bha,1
,the younger,1
,the hogon,3
,the Vei,1
,the many,1
,the Gabradarre,1
,the fewest,4
,the wise\",1
,the result,1
,the variant,4
,the Nuer,1
,the nineteeenth,1
,the Bedouin,1
,the Arabian,1
,the distribution,1
,the greatest,2
,the Suez,1
,the primary,1
,the Khasi,1
,the Kédang,1
,the Mbenge,1
,the Ijaw,1
,the farthest,7
,the Maldives,1
,the Fang,1
,the Iloko,1
,the Konso,1
,the Mende,1
,the tuz,1
,the scenario,1
,the symbolism,1
,the cycle,2
,the calve,1
,the addition,7
,the Embu,1
,the Mizo,1
,the rule,2
,the Ashanti,2
,the Cayman,1
,the Senegal,1
,the Argentine,1
,the path,6
,the impartial,1
,the related,1
,the contrary,1
,the misere,1
,the Makassar,1
,the Buginese,2
,the calves',1
,the calves,2
,the guardians,1
,the Middle,3
,the hounds,8
,the amazon,1
,the amazons,1
,the corner\",1
,the apices,5
,the directions,3
,the towers,3
,the army,2
,the L,1
,the 1x1,1
,the triangles,7
,the galgos,3
,the galgo,1
,the rules",1
,the Maori,1
,the kewai,1
,the putahi,1
,the Go,1
,the Dots,1
,the supply,1
,the positions,2
,the 6,12
,the software,1
,the griot,1
,the trick,1
,the movie,1
,the trails,1
,the historian,1
,the orange,2
,the phase,4
,the local,2
,the global,5
,the creation,2
,the Next,3
,the West,1
,the East,1
,the sequence,7
,the North,1
,the pie,3
,the swap,11
,the color,3
,the cells,9
,the resulting,2
,the set,1
,the 'Zipline',1
,the 'Pipline',1
,the notion,1
,the East/West,1
,the North/South,1
,the Hex,2
,the colours,1
,the tiles,5
,the forced,3
,the design,1
,the Strategy,1
,the Edge,1
,the origins,1
,the designer's,1
,the Ducks",1
,the Ducks,1
,the breadcrumb,6
,the ducks,3
,the breadcrumb's,1
,the game-ending,1
,the Ducks_ai",1
,the nodes,1
,the mover,5
,the group,2
,the sizes,1
,the groups,1
,the middle",1
,the queens,1
,the Tuareg,2
,the Haggar,2
,the Bambara,1
,the "Missing,1
,the Isle,1
,the column,6
,the Homr,1
,the Dakarkari,1
,the Zarma,1
,the cultural,1
,the canceled,1
,the areas,2
,the Sahel,1
,the Touareg,1
,the Netherlands,5
,the Urhobo,1
,the Merina,1
,the Meiji,1
,the intersecting,1
,the Standard,1
,the first-player,2
,the threshold,1
,the boards,2
,the Livingtone,1
,the perimeters,2
,the straight,1
,the Republic,3
,the grids,1
,the complex,1
,the Pro,2
,the ways,1
,the previously,2
,the resemblance,1
,the 25,1
,the 5x5,1
,the active,1
,the ring,1
,the Blumlein,1
,the frequent,1
,the Ainu,1
,the privilege,1
,the Tiriki,1
,the Tiv,1
,the Shibumi,1
,the layer,1
,the 2nd,1
,the 3rd,1
,the Karwi,1
,the later,1
,the Bariba,1
,the equivalent,1
,the cell,4
,the Bengal,1
,the concentric,1
,the designated,1
,the supergame,1
,the 81,1
,the Songhai,1
,the victory,1
,the mosaic,1
,the gameboard,1
,the rhombitrihexagonal,1
,the boardgame,1
,the 4,1
,the Leland,1
,the opposite-color,1
,the bull,1
,the old,2
,the ko,1
,the tried,1
,the refereee,1
,the referee,1
,the whole,1
,the proper,1
,the 3,6
,the ancestor,3
,the Cyningstan,2
,the Christian,1
,the author,2
,the diagram,1
,the king,71
,the fixed,2
,the common,2
,the corrected,1
,the validity,1
,the custodial,2
,the 1850s,1
,the caveat,2
,the surrounding,4
,the Nielsen,1
,the size,10
,the defenders,3
,the defenders',1
,the Hnefatafl,1
,the objective,3
,the flagship,9
,the gold,5
,the ships,1
,the boldly,1
,the silver,1
,the lightly,1
,the capture-move,1
,the pawn,15
,the vacated,1
,the captor,1
,the deck,1
,the board:,5
,the surrounded,1
,the attackers,4
,the 4x4,2
,the throne,4
,the King,23
,the latin,1
,the British,2
,the king's,1
,the fort,1
,the attacker,3
,the Locus,2
,the Museum,1
,the Romans,1
,the trapped,6
,the intermediate,1
,the dux,1
,the discovery,1
,the castle,13
,the 18th,1
,the latest,1
,the tafl,2
,the Linnaeus,1
,the continuing,2
,the board's,4
,the inspiration,2
,the \"commander,1
,the commander,3
,the commmander,1
,the midst,2
,the rank,4
,the promoted,1
,the flying,1
,the huff,2
,the American,2
,the Draughts/Checkers,1
,the dark-colored,1
,the left-hand,1
,the checkerboard,3
,the Counterinsurgent,1
,the Marshall,2
,the promotion,4
,the Queen,10
,the key,1
,the men,6
,the term,1
,the power,2
,the tenth,4
,the Punjab,1
,the stop,1
,the Sámi,2
,the Prince,1
,the Kings,3
,the Wikipedia,3
,the process,2
,the 21,1
,the crow\",1
,the spices,1
,the leap,1
,the Sahara,1
,the kolowisi,1
,the Castles",1
,the Teesta,1
,the shared,2
,the lies,1
,the opponents,2
,the Tamil,1
,the Suumi,1
,the Angami,1
,the Naga,1
,the Sea,1
,the Hopi,1
,the step,3
,the jumping,2
,the checker,3
,the Gambia,1
,the Ottoman,1
,the Fula,1
,the typical,1
,the unbroken,1
,the bark,1
,the forward,2
,the Bídak,1
,the Práhu,1
,the Rátu,4
,the future,1
,the Shatranj,1
,the eight,4
,the Raja,17
,the Kridakausalya,1
,the Indian,4
,the counselor,1
,the horse,5
,the Vizier,3
,the more,3
,the Patti,1
,the stalemate,3
,the Batak,2
,the Bídaq,2
,the rook,5
,the Rajah,6
,the Mautri,1
,the Tor,2
,the Tor's,1
,the Khoon,2
,the check,1
,the Angkor,1
,the intervening,4
,the Treys,1
,the Ang,3
,the threatening,1
,the threatened,1
,the style,1
,the Fers's,3
,the Shah,16
,the Asb's,1
,the Rukh,5
,the Shah's,1
,the Wazir,1
,the Ghora,1
,the Shahzada,1
,the Urdabegini:,1
,the Padshah,2
,the belief,1
,the Soldier,1
,the Counselor,3
,the eighth,12
,the ruling,1
,the Manasollasa,1
,the Aleut,1
,the names,1
,the Russians,1
,the king:,1
,the differences,1
,the contemporary,1
,the Asb,4
,the Fers,3
,the work,1
,the Baidaq,1
,the left:,1
,the Sarbaz,1
,the Byzantine,1
,the citadels,1
,the Medieval,1
,the Dabbaba,1
,the usual,2
,the Islamic,1
,the villages,1
,the Soyot,1
,the stipulation,1
,the Noyion,1
,the Oi,1
,the elderly,1
,the 2x2,2
,the Nè,2
,the rearrangement,1
,the Min-gyi,1
,the Kanuri,1
,the Kanem-Bornu,1
,the Mai,2
,the word,2
,the pot",3
,the fil,1
,the orthogonally,1
,the pot,3
,the targeted,1
,the queen,4
,the 12,9
,the Rook,6
,the adoption,1
,the modern,2
,the fourteenth,1
,the vizier,1
,the 16,2
,the Rooks',4
,the compass,1
,the strategy,1
,the rules:,1
,the 3-colour,1
,the Queen's,3
,the distance,1
,the reintroduction,1
,the Los,1
,the Sepoys",1
,the European,1
,the Chess,2
,the wall,2
,the top:,1
,the courtship,1
,the Pawns,2
,the Pawn,5
,the COVID-19,1
,the Persians,3
,the Spartans,3
,the Spartan,6
,the aggressors,1
,the non-Pawn,1
,the 'movement,1
,the extremes,1
,the sub-grid,1
,the friendly,3
,the Rooks,1
,the delayed,1
,the checkmating,1
,the checkmated,1
,the index,2
,the conditions,1
,the Heian,1
,the control,1
,the Edo,2
,the Shogi,3
,the Chariot,1
,the Free,1
,the reserve,1
,the Janggun,2
,the Seven,1
,the conflict,1
,the Warring,1
,the Chou,1
,the gong,3
,the he,1
,the \"fire,1
,the fire,1
,the Girls\",1
,the Girls",1
,the Maya,5
,the their,1
,the xiangqi,1
,the Hong,1
,the approximate,1
,the relative,1
,the fleets,1
,the Qeqchi,2
,the floor,1
,the kernels,2
,the reverse,2
,the struggle,1
,the Vigil,1
,the Maize,1
,the Gran,1
,the trenches,1
,the wane,1
,the Jæren,1
,the appearance,1
,the requirement,2
,the Uighur,1
,the Xinjiang,1
,the game:,5
,the Illizi,1
,the curved,1
,the immediate,1
,the loop,2
,the Chinantec,1
,the curving,1
,the oval,1
,the Mapuche,1
,the sources,1
,the entry,1
,the spirale,1
,the Kendall,1
,the Tomb,1
,the Sami,1
,the \"women\",1
,the \"men\",1
,the Gonagas,4
,the Tagant,1
,the Mzab,1
,the Tunisian,1
,the Awithlaknan,1
,the Kolowis,1
,the five,2
,the sun,2
,the moon,2
,the owning,2
,the shooting,1
,the roof,1
,the circumferences,1
,the landing,2
,the candidate,1
,the bunny,1
,the max,1
,the moment,1
,the vertices,5
,the divisions,1
,the Queen",1
,the Queen_ai",1
,the unit,2
,the rotation,1
,the CannonOutline,1
,the battlefield,2
,the Scout,1
,the ranks,1
,the Flag,1
,the Lion",1
,the Lion,1
,the Chick,2
,the Lion_ai",1
,the attacking,2
,the defending,2
,the Shogun,1
,the other's,1
,the dominoes,1
,the art,1
,the surface,1
,the Game:,1
,the choice,1
,the principle,3
,the neighboring,1
,the selected,7
,the scores,2
,the draw-by-threefold-repetition,1
,the off,2
,the connection,1
,the interlocking,1
,the tide,1
,the condition,1
,the convention,1
,the consequence,1
,the 0-stack,1
,the flanking,1
,the obvious,1
,the chain,1
,the surounding,1
,the dual,1
,the semi-regular,1
,the impression,1
,the connections,3
,the presence,1
,the tension,1
,the play,1
,the subordinate,1
,the clumping,1
,the warmest,1
,the available,2
,the cost,4
,the graph,14
,the basic,4
,the Red-Blue,2
,the green,3
,the versions,3
,the coloured,10
,the centroid,1
,the degree,2
,the incident,1
,the tree,1
,the Graph1,8
,the Graph2,8
,the Red,1
,the Graph3,6
,the puzzle,4
,the parameter-k,2
,the Odd,1
,the even,1
,the weight,1
,the vertex,1
,the graph-theoretic,2
,the Graph4,1
,the colour,2
,the deletion,1
,the tie,1
,the stationary,1
,the increase,1
,the concept,2
,the Discs,2
,the selection,1
,the idea,1
,the chaotic,1
,the mover's,1
,the preceding,1
,the (,4
,the drop-down,1
,the Disc,3
,the hex,1
,the location,2
,the Cairo,1
,the cross-cut,1
,the a,1
,the captures,1
,the interior,1
,the few,1
,the script,2
,the AI,2
,the locations,1
,the secone,1
,the indecise,1
,the Add,1
,the computer,1
,the novel,1
,the net,2
,the clumps,1
,the effect,1
,the mutual-enemy,2
,the following:,1
,the above,1
,the rhombuses,1
,the tile,1
,the Mycilleum,1
,the neighborhood,1
,the 2-fold,1
,the steps,2
,the restraint,1
,the left-over,1
,the timing,1
,the respective,1
,the associated,1
,the red,3
,the begining,1
,the Influence,1
,the hopping,1
,the "then",1
,the define,1
,the included,1
,the listing,1
,the listiong,1
,the structure,1
,the remembered,1
,the double,1
,the regions,1
,the tri,1
,the bitter,1
,the friends,1
,the offensive,1
,the mobility,1
,the axes,1
,the benefit,1
,the advantage,1
,the sites,1
,the siteï¿½s,1
,the opponentï¿½s,1
,the action-potential,2
,the Pie,1
,the potential,1
,the junction's,1
,the junction,3
,the application,1
,the transparent,1
,the settled,1
,the fewer,1
,the threat,1
,the Mahabharata,1
,the kingdom,1
,the text,1
,the kind,1
,the face,2
,the october,1
,the spacing,1
,the Disjoint,1
,the dots,3
,the mathematician,1
